Date,Open,High,Low,Close,Adj Close,Volume
2020-11-04,13.389250,13.827500,13.337000,13.794250,13.753999,410228000
2020-11-05,14.162500,14.339000,13.991000,14.160000,14.118685,319028000
2020-11-06,14.109750,14.588750,13.895000,14.562000,14.519511,383348000
2020-11-09,14.552500,14.691500,13.610750,13.630750,13.590978,582976000
2020-11-10,13.606500,13.606500,12.628250,12.770000,12.732738,644068000
2020-11-11,13.053750,13.435000,12.948250,13.418000,13.378849,404744000
2020-11-12,13.479000,13.766000,13.316000,13.456750,13.417485,365812000
2020-11-13,13.627250,13.668750,13.059250,13.297000,13.258200,346312000
2020-11-16,13.172500,13.649500,13.156000,13.515250,13.475814,413776000
2020-11-17,13.552500,13.596250,13.303750,13.422250,13.383087,312028000
2020-11-18,13.465250,13.605750,13.185000,13.428750,13.389568,510924000
2020-11-19,13.212750,13.487500,13.100000,13.440250,13.401034,565936000
2020-11-20,13.454000,13.494500,13.065000,13.087750,13.049562,341088000
2020-11-23,13.171250,13.382500,13.015500,13.140000,13.101659,361356000
2020-11-24,13.142500,13.162000,12.885000,12.957750,12.919940,346500000
2020-11-25,13.032500,13.269500,13.020000,13.234750,13.196133,259916000
2020-11-27,13.375000,13.407500,13.170500,13.261250,13.222553,167276000
2020-11-30,13.265000,13.412500,12.972250,13.401500,13.362394,286952000
2020-12-01,13.492250,13.528750,13.228250,13.390000,13.350932,296948000
2020-12-02,13.350500,13.673500,13.234250,13.544500,13.504980,283360000
2020-12-03,13.587500,13.660000,13.329000,13.396000,13.360858,199520000
2020-12-04,13.448500,13.560000,13.388750,13.558250,13.522683,202244000
2020-12-07,13.601250,13.731250,13.500000,13.606750,13.571054,223244000
2020-12-08,13.585000,13.598750,13.281500,13.350000,13.314980,271920000
2020-12-09,13.300500,13.414000,12.868250,12.930750,12.896827,401300000
2020-12-10,12.869000,13.068750,12.849500,12.972250,12.938220,207764000
2020-12-11,12.967250,13.020000,12.823000,13.013250,12.979113,209264000
2020-12-14,13.088000,13.388750,13.077500,13.308750,13.273838,270156000
2020-12-15,13.439750,13.464000,13.186750,13.360500,13.325452,193016000
2020-12-16,13.422500,13.437250,13.212500,13.242500,13.207762,223116000
2020-12-17,13.366750,13.379500,13.178500,13.341250,13.306253,231384000
2020-12-18,13.379000,13.405000,13.070500,13.272000,13.237185,342064000
2020-12-21,13.074750,13.370000,12.967500,13.332250,13.297276,302332000
2020-12-22,13.319250,13.337250,13.054000,13.278250,13.243418,185580000
2020-12-23,13.256000,13.275000,13.005000,13.009250,12.975122,179144000
2020-12-24,13.037250,13.132500,12.938750,12.993750,12.959663,97884000
2020-12-28,13.062500,13.062500,12.763250,12.900000,12.866158,212564000
2020-12-29,12.925000,13.072500,12.842250,12.943250,12.909296,170372000
2020-12-30,12.990250,13.213750,12.896750,13.145750,13.111264,225396000
2020-12-31,13.136500,13.151000,12.915000,13.055000,13.020752,192424000
2021-01-04,13.104250,13.652500,12.962500,13.113500,13.079098,560640000
2021-01-05,13.099750,13.443500,13.087000,13.404750,13.369585,322760000
2021-01-06,13.222500,13.245000,12.586000,12.614500,12.581409,580424000
2021-01-07,12.967500,13.377750,12.886500,13.344000,13.308995,461480000
2021-01-08,13.362500,13.421000,13.042000,13.276750,13.241920,292528000
2021-01-11,13.418750,13.961000,13.362500,13.621500,13.585769,518344000
2021-01-12,13.752500,13.754500,13.345000,13.484750,13.449376,291476000
2021-01-13,13.490000,13.625000,13.385000,13.531750,13.496252,210028000
2021-01-14,13.575000,13.599750,13.180500,13.200250,13.165622,283120000
2021-01-15,13.228000,13.325250,12.848500,12.859500,12.825764,277780000
2021-01-19,13.016250,13.094000,12.844000,13.025250,12.991082,226188000
2021-01-20,13.111750,13.430500,13.056750,13.365750,13.330688,258572000
2021-01-21,13.418500,13.999250,13.253000,13.867500,13.831122,337780000
2021-01-22,13.740000,13.841750,13.627250,13.712500,13.676528,246820000
2021-01-25,13.781750,13.828500,13.236500,13.653250,13.617435,251112000
2021-01-26,13.580500,13.644750,13.387500,13.435250,13.400006,163980000
2021-01-27,13.230000,13.232750,12.793750,12.917750,12.883864,371272000
2021-01-28,12.996250,13.339750,12.960500,13.051000,13.016763,228316000
2021-01-29,13.075000,13.334750,12.911500,12.989750,12.955675,271552000
2021-02-01,13.053250,13.270750,12.902750,13.237000,13.202275,217204000
2021-02-02,13.398750,13.572000,13.285500,13.556750,13.521187,220440000
2021-02-03,13.636000,13.931750,13.516500,13.530500,13.495006,245408000
2021-02-04,13.531000,13.673500,13.337750,13.664250,13.628406,201340000
2021-02-05,13.725000,13.737250,13.545750,13.591000,13.555346,169152000
2021-02-08,13.727250,14.473750,13.727250,14.438750,14.400872,434624000
2021-02-09,14.340750,14.583250,14.222500,14.263250,14.225833,287560000
2021-02-10,14.463250,14.905000,14.341500,14.764250,14.725517,485352000
2021-02-11,14.980250,15.272250,14.925000,15.250750,15.210743,450828000
2021-02-12,15.050000,15.291250,14.775000,14.961250,14.922003,374756000
2021-02-16,15.064250,15.372500,14.950000,15.330250,15.290036,321960000
2021-02-17,15.171000,15.223500,14.780000,14.906000,14.866899,274756000
2021-02-18,14.729000,14.873250,14.575000,14.829000,14.790100,233868000
2021-02-19,15.024500,15.177000,14.846750,14.926500,14.887341,271724000
2021-02-22,14.774750,15.133250,14.325000,14.355750,14.318090,325884000
2021-02-23,14.075250,14.238750,13.389500,14.142000,14.104900,391780000
2021-02-24,14.122750,14.506750,13.756000,14.499000,14.460964,448320000
2021-02-25,14.045500,14.374750,13.216250,13.307500,13.272593,824436000
2021-02-26,13.752500,13.854500,13.361000,13.714500,13.678523,500932000
2021-03-01,13.875000,13.925000,13.553250,13.841750,13.805438,353184000
2021-03-02,13.900000,13.920500,13.396000,13.406250,13.371081,264116000
2021-03-03,13.426250,13.451500,12.798750,12.804750,12.771158,377592000
2021-03-04,12.800750,12.975000,12.083750,12.370250,12.337799,573344000
2021-03-05,12.550000,12.550000,11.679250,12.461500,12.428810,542840000
2021-03-08,12.450000,12.471250,11.566500,11.593250,11.562835,543112000
2021-03-09,12.130250,12.616750,12.059250,12.520250,12.491716,521824000
2021-03-10,12.840500,12.980000,12.457500,12.468250,12.439836,384376000
2021-03-11,12.950000,13.046250,12.734500,12.993500,12.963888,299916000
2021-03-12,12.648250,12.888750,12.590000,12.856000,12.826700,243964000
2021-03-15,12.864750,13.206750,12.767250,13.191250,13.161187,221988000
2021-03-16,13.356500,13.512500,13.116750,13.291250,13.260960,272128000
2021-03-17,13.039750,13.453250,12.989500,13.341250,13.310845,243864000
2021-03-18,13.136500,13.184000,12.717000,12.722500,12.693506,293896000
2021-03-19,12.750000,12.921500,12.612500,12.845750,12.816474,299208000
2021-03-22,12.912750,13.394500,12.906750,13.186250,13.156197,297804000
2021-03-23,13.254250,13.344500,13.021250,13.070750,13.040961,222048000
2021-03-24,13.151250,13.159250,12.636750,12.643000,12.614184,245840000
2021-03-25,12.499500,12.714750,12.272000,12.535250,12.506680,295144000
2021-03-26,12.554500,12.856250,12.373500,12.839250,12.809989,363968000
2021-03-29,12.820250,13.062500,12.700000,12.948250,12.918740,273520000
2021-03-30,12.842000,12.975250,12.705000,12.871750,12.842415,200204000
2021-03-31,13.015500,13.470500,12.982500,13.348250,13.317828,314776000
2021-04-01,13.572250,13.870000,13.511250,13.811750,13.780272,308276000
2021-04-05,13.867500,14.014000,13.733000,13.987500,13.955622,255672000
2021-04-06,13.999750,14.054250,13.773500,13.861500,13.829907,191744000
2021-04-07,13.880750,14.243500,13.711500,14.143500,14.111268,251284000
2021-04-08,14.252750,14.471500,14.249000,14.317000,14.284371,244416000
2021-04-09,14.214000,14.408000,14.175000,14.400000,14.367183,195172000
2021-04-12,14.289750,15.352500,14.139250,15.209000,15.174336,869324000
2021-04-13,15.231500,15.700000,15.125750,15.679500,15.643765,676212000
2021-04-14,15.625000,15.720500,15.227500,15.277000,15.242184,385500000
2021-04-15,15.662500,16.214251,15.631500,16.137251,16.100477,598480000
2021-04-16,16.052999,16.165751,15.865250,15.912500,15.876234,335208000
2021-04-19,15.536500,15.807500,15.233000,15.361750,15.326741,404420000
2021-04-20,15.323250,15.497000,14.963000,15.171250,15.136673,334132000
2021-04-21,15.118750,15.362500,15.102250,15.360500,15.325493,216776000
2021-04-22,15.375000,15.438500,14.783500,14.850250,14.816403,277788000
2021-04-23,14.934250,15.335000,14.900250,15.265250,15.230459,227500000
2021-04-26,15.185000,15.479000,15.125000,15.478000,15.442724,197796000
2021-04-27,15.578500,15.670500,15.354500,15.381750,15.346694,164572000
2021-04-28,15.364500,15.532250,15.215500,15.276750,15.241933,209416000
2021-04-29,15.400000,15.436500,15.071500,15.324750,15.289825,173196000
2021-04-30,15.174500,15.365000,14.997000,15.009500,14.975294,201912000
2021-05-03,15.125000,15.246750,14.787500,14.836750,14.802935,203912000
2021-05-04,14.637250,14.637500,14.010250,14.351250,14.318543,405324000
2021-05-05,14.709000,14.813500,14.387500,14.458500,14.425550,292024000
2021-05-06,14.495250,14.571250,14.218000,14.523000,14.489902,193380000
2021-05-07,14.808250,14.970750,14.671750,14.812250,14.778493,229328000
2021-05-10,14.787250,14.806000,14.250000,14.265750,14.233236,268904000
2021-05-11,13.825000,14.354750,13.750000,14.306250,14.273645,285584000
2021-05-12,14.009500,14.260250,13.709250,13.758500,13.727142,303408000
2021-05-13,14.033750,14.080750,13.459000,13.665250,13.634107,285404000
2021-05-14,13.890000,14.328000,13.748500,14.243000,14.210539,258616000
2021-05-17,14.157000,14.169250,13.853500,14.165500,14.133217,216980000
2021-05-18,14.267000,14.404250,14.004000,14.015750,13.983807,186256000
2021-05-19,13.566500,14.079500,13.543250,14.065750,14.033694,344000000
2021-05-20,14.302500,14.683750,14.270500,14.612500,14.579196,321592000
2021-05-21,15.163750,15.222000,14.869500,14.991750,14.957582,672992000
2021-05-24,15.212500,15.745000,15.176000,15.612000,15.576421,554816000
2021-05-25,15.766000,15.818500,15.482500,15.647750,15.612088,435408000
2021-05-26,15.734250,15.793750,15.586250,15.700000,15.664219,370440000
2021-05-27,15.699750,15.750000,15.460000,15.488000,15.452703,581476000
2021-05-28,15.501000,16.277500,15.501000,16.244499,16.207476,644536000
2021-06-01,16.270000,16.388250,15.903250,16.264500,16.227432,472804000
2021-06-02,16.252251,16.918751,16.235500,16.778250,16.740013,594168000
2021-06-03,16.700750,17.259001,16.583000,16.969749,16.931072,580008000
2021-06-04,17.112499,17.660999,17.095501,17.578251,17.538191,617120000
2021-06-07,17.571251,17.812500,17.192751,17.618999,17.578848,575756000
2021-06-08,17.527250,17.621500,17.250999,17.457001,17.417217,323848000
2021-06-09,17.515751,17.575001,17.255751,17.358250,17.322660,381656000
2021-06-10,17.350000,17.492001,17.176001,17.424999,17.389271,287772000
2021-06-11,17.479500,17.939251,17.443750,17.825251,17.788702,416308000
2021-06-14,17.906000,18.039499,17.662750,18.018749,17.981806,321376000
2021-06-15,17.915001,18.016251,17.728001,17.788500,17.752026,243032000
2021-06-16,17.790751,17.954750,17.584499,17.810249,17.773733,307124000
2021-06-17,17.774500,18.834999,17.756250,18.657249,18.618994,809656000
2021-06-18,18.784000,19.375000,18.584000,18.638750,18.600533,968856000
2021-06-21,18.435249,18.536501,17.822750,18.427250,18.389465,672384000
2021-06-22,18.471500,18.963751,18.386000,18.886749,18.848024,580144000
2021-06-23,19.007750,19.152750,18.907749,19.057249,19.018177,332356000
2021-06-24,19.227751,19.420000,19.088249,19.205500,19.166122,320924000
2021-06-25,19.280500,19.345501,18.894501,19.031000,18.991978,278364000
2021-06-28,19.361250,20.078751,19.319000,19.985001,19.944019,495436000
2021-06-29,19.882500,20.098749,19.657000,20.026751,19.985687,367632000
2021-06-30,19.999250,20.162500,19.863750,20.002501,19.961493,326568000
2021-07-01,20.125000,20.455999,20.018999,20.212000,20.170559,480136000
2021-07-02,20.440250,20.505251,20.287750,20.487000,20.444994,342764000
2021-07-06,20.737499,20.841999,20.350250,20.698500,20.656059,446708000
2021-07-07,20.853500,20.875000,20.332001,20.371750,20.329977,418428000
2021-07-08,19.856501,20.132999,19.700750,19.902750,19.861942,503300000
2021-07-09,19.962500,20.080250,19.754250,20.050249,20.009134,296624000
2021-07-12,20.240000,20.532749,20.187750,20.512501,20.470438,321984000
2021-07-13,20.400499,20.461250,20.114000,20.250000,20.208481,290708000
2021-07-14,20.357750,20.417749,19.752750,19.841499,19.800814,380100000
2021-07-15,19.811750,19.847000,18.858500,18.966249,18.927359,550564000
2021-07-16,19.030500,19.157000,18.073000,18.160999,18.123758,688224000
2021-07-19,17.915251,19.042000,17.865499,18.779751,18.741247,749060000
2021-07-20,18.730000,18.837999,18.164000,18.612000,18.573839,434687000
2021-07-21,18.882000,19.527000,18.742001,19.410000,19.370201,371017000
2021-07-22,19.642000,19.886999,19.275999,19.594000,19.553823,323826000
2021-07-23,19.656000,19.700001,19.250000,19.558001,19.517900,195672000
2021-07-26,19.311001,19.441999,18.914000,19.294001,19.254440,203943000
2021-07-27,19.264999,19.622000,18.740999,19.208000,19.168615,248863000
2021-07-28,19.319000,19.646000,18.995001,19.503000,19.463011,202191000
2021-07-29,19.518999,19.853001,19.327999,19.662001,19.621687,190781000
2021-07-30,19.417999,19.629999,19.263000,19.499001,19.459021,183497000
2021-08-02,19.700001,19.961000,19.361000,19.750000,19.709501,217444000
2021-08-03,19.740000,20.222000,19.219999,19.815001,19.774368,301811000
2021-08-04,19.990000,20.318001,19.827999,20.274000,20.232431,231309000
2021-08-05,20.500000,20.733000,20.341999,20.636999,20.594687,211435000
2021-08-06,20.524000,20.570000,20.209999,20.365999,20.324244,178497000
2021-08-09,20.445999,20.507999,20.143000,20.295000,20.253387,146443000
2021-08-10,20.322001,20.430000,19.834999,19.936001,19.895126,179238000
2021-08-11,20.042999,20.049000,19.430000,19.698999,19.658609,185925000
2021-08-12,19.870001,20.028999,19.620001,19.905001,19.864185,151652000
2021-08-13,19.905001,20.214001,19.851000,20.188000,20.146605,183063000
2021-08-16,20.135000,20.287001,19.452999,19.950001,19.909092,210876000
2021-08-17,19.684999,19.770000,19.267000,19.458000,19.418102,204585000
2021-08-18,19.500000,19.634001,19.000000,19.040001,19.000965,285913000
2021-08-19,19.493999,20.495001,18.761999,19.798000,19.757404,766555000
2021-08-20,19.990999,20.865000,19.933001,20.816000,20.773315,675741000
2021-08-23,20.971001,21.997000,20.950001,21.958000,21.912979,575807000
2021-08-24,21.753000,21.959000,21.535000,21.792999,21.748314,297299000
2021-08-25,21.737000,22.469999,21.722000,22.212999,22.167456,347701000
2021-08-26,22.200001,22.340000,21.790001,22.068001,22.022755,237940000
2021-08-27,22.184000,22.722000,22.167000,22.636000,22.589584,304722000
2021-08-30,22.830000,23.042999,22.551001,22.688000,22.641481,262580000
2021-08-31,22.695000,22.695000,22.120001,22.385000,22.343042,259850000
2021-09-01,22.485001,22.697001,22.357000,22.441000,22.398939,201767000
2021-09-02,22.518000,22.593000,22.295000,22.396000,22.354023,187834000
2021-09-03,22.325001,22.986000,22.200001,22.843000,22.800184,280532000
2021-09-07,22.833000,22.899000,22.521999,22.662001,22.619524,198107000
2021-09-08,22.513000,22.610001,21.976999,22.339001,22.297127,254434000
2021-09-09,22.312000,22.538000,22.131001,22.177000,22.135426,196856000
2021-09-10,22.348000,22.625999,22.270000,22.478001,22.435869,248376000
2021-09-13,22.684000,22.964001,21.858000,22.152000,22.110477,297500000
2021-09-14,22.275000,22.410000,22.086000,22.242001,22.200310,199755000
2021-09-15,22.309000,22.367001,21.966000,22.341000,22.299122,166538000
2021-09-16,22.183001,22.277000,21.927000,22.242001,22.200310,156033000
2021-09-17,22.299999,22.320999,21.830000,21.900000,21.858950,294503000
2021-09-20,21.146000,21.433001,20.662001,21.113001,21.073425,349440000
2021-09-21,21.417000,21.424999,20.950001,21.246000,21.206177,204688000
2021-09-22,21.365999,21.959999,21.195999,21.941000,21.899876,268726000
2021-09-23,22.139999,22.535000,21.889999,22.482000,22.439859,248555000
2021-09-24,22.070000,22.149000,21.861000,22.080999,22.039614,217655000
